Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-22.1689,-69.4219,-4,1163
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2014,6,29,9,0,316.8,839.2,34.9,10.3,10.3,50.1,889.6,1.2,209.0,0
2014,6,29,10,0,503.4,926.8,39.6,14.6,14.6,34.9,889.1,1.8,225.6,0
2014,6,29,11,0,643.0,968.1,42.1,19.9,19.9,19.1,888.5,2.5,241.7,0
2014,6,29,12,0,722.7,986.4,43.4,23.9,23.9,21.1,888.3,1.9,295.7,0
2014,6,29,13,0,735.5,989.0,43.6,26.1,26.1,18.4,887.6,2.6,307.4,0
2014,6,29,14,0,680.3,976.6,42.9,27.9,27.9,16.7,886.8,3.0,318.0,0
2014,6,29,15,0,561.9,945.0,41.0,28.3,28.3,16.9,886.9,3.5,332.3,0
2014,6,29,16,0,390.8,879.3,37.4,27.9,27.9,18.1,886.7,4.0,342.2,0
2014,6,29,17,0,185.4,722.8,29.8,27.0,27.0,20.3,886.5,4.3,349.9,0
2014,6,29,18,0,1.1,0.0,1.1,22.9,22.9,35.6,886.6,3.5,337.9,0
2014,6,29,19,0,0.0,0.0,0.0,20.5,20.5,37.6,887.1,2.5,7.2,0
2014,6,29,20,0,0.0,0.0,0.0,18.0,18.0,42.7,887.6,3.2,40.1,0
2014,6,29,21,0,0.0,0.0,0.0,16.0,16.0,50.4,887.8,3.4,58.2,0
2014,6,29,22,0,0.0,0.0,0.0,14.2,14.2,60.2,888.0,2.7,53.8,0
2014,6,29,23,0,0.0,0.0,0.0,12.8,12.8,71.3,888.2,1.0,332.9,0
2014,6,30,0,0,0.0,0.0,0.0,11.3,11.3,68.8,889.4,1.2,14.5,0
2014,6,30,1,0,0.0,0.0,0.0,10.5,10.5,70.9,889.4,1.2,2.1,0
2014,6,30,2,0,0.0,0.0,0.0,9.7,9.7,72.4,889.5,1.1,273.3,0
2014,6,30,3,0,0.0,0.0,0.0,8.9,8.9,72.7,889.0,1.0,243.6,0
2014,6,30,4,0,0.0,0.0,0.0,8.1,8.1,72.3,888.5,0.8,217.6,0
2014,6,30,5,0,0.0,0.0,0.0,7.5,7.5,70.9,888.1,0.6,204.5,0
2014,6,30,6,0,0.0,0.0,0.0,4.9,4.9,72.7,887.9,0.8,174.2,0
2014,6,30,7,0,0.0,0.0,0.0,4.0,4.0,62.9,887.7,0.5,170.9,0
2014,6,30,8,0,106.0,587.8,24.8,5.3,5.3,50.0,887.4,0.0,174.4,0
2014,6,30,9,0,315.7,832.1,36.3,8.4,8.4,38.5,886.9,0.5,193.9,0
2014,6,30,10,0,502.6,921.2,41.4,12.9,12.9,25.4,886.3,1.2,228.7,0
2014,6,30,11,0,642.5,963.1,44.3,18.4,18.4,11.7,885.7,1.9,257.5,0
2014,6,30,12,0,722.4,981.6,45.7,21.3,21.3,22.6,884.1,3.0,343.5,0
2014,6,30,13,0,735.0,983.9,45.9,23.2,23.2,21.6,883.3,4.2,345.3,0
2014,6,30,14,0,679.6,970.9,44.9,24.7,24.7,21.4,882.2,5.2,348.2,0
2014,6,30,15,0,561.0,938.6,42.7,25.5,25.5,19.9,882.8,6.1,351.1,0
2014,6,30,16,0,389.9,871.6,38.6,25.4,25.4,19.5,883.3,6.7,354.3,0
2014,6,30,17,0,184.9,713.1,30.6,24.8,24.8,20.1,883.6,7.2,357.8,0
2014,6,30,18,0,1.5,0.0,1.5,22.3,22.3,29.3,883.5,8.8,359.6,0
2014,6,30,19,0,0.0,0.0,0.0,20.1,20.1,30.6,884.0,7.2,12.2,0
2014,6,30,20,0,0.0,0.0,0.0,18.0,18.0,34.8,884.5,6.5,22.0,0
2014,6,30,21,0,0.0,0.0,0.0,16.1,16.1,43.4,885.1,5.8,24.9,0
2014,6,30,22,0,0.0,0.0,0.0,14.5,14.5,54.1,885.6,4.9,20.0,0
2014,6,30,23,0,0.0,0.0,0.0,13.3,13.3,66.0,886.1,4.2,3.7,0
2015,7,1,0,0,0.0,0.0,0.0,13.5,13.5,71.7,887.0,0.7,49.4,0
2015,7,1,1,0,0.0,0.0,0.0,12.8,12.8,75.3,886.8,0.8,52.2,0
2015,7,1,2,0,0.0,0.0,0.0,12.1,12.1,78.4,886.7,0.8,61.7,0
2015,7,1,3,0,0.0,0.0,0.0,11.4,11.4,79.6,886.6,0.7,93.0,0
2015,7,1,4,0,0.0,0.0,0.0,10.8,10.8,80.0,886.6,0.6,137.4,0
2015,7,1,5,0,0.0,0.0,0.0,10.3,10.3,79.6,886.6,0.5,161.2,0
2015,7,1,6,0,0.0,0.0,0.0,8.5,8.5,81.7,887.3,1.7,177.3,0
2015,7,1,7,0,0.0,0.0,0.0,7.7,7.7,74.8,887.6,1.4,177.8,0
2015,7,1,8,0,103.5,563.9,25.7,8.7,8.7,64.8,887.9,0.9,185.6,0
2015,7,1,9,0,155.9,26.4,147.0,11.8,11.8,49.5,887.5,0.6,206.7,0
2015,7,1,10,0,497.9,906.6,43.9,16.1,16.1,32.6,887.1,1.0,238.9,0
2015,7,1,11,0,637.7,950.1,47.2,21.6,21.6,15.1,886.6,1.7,263.3,0
2015,7,1,12,0,717.8,969.5,49.0,24.5,24.5,17.7,885.6,1.9,309.4,0
2015,7,1,13,0,730.7,972.3,49.1,26.7,26.7,15.2,885.3,2.4,319.2,0
2015,7,1,14,0,675.7,959.2,48.0,28.6,28.6,13.6,884.7,2.8,327.6,0
2015,7,1,15,0,557.7,926.2,45.4,28.9,28.9,14.8,884.7,3.5,337.4,0
2015,7,1,16,0,387.2,857.5,40.8,28.3,28.3,17.1,884.6,4.1,345.2,0
2015,7,1,17,0,183.2,695.8,32.0,27.1,27.1,20.4,884.3,4.6,351.8,0
2015,7,1,18,0,1.8,0.0,1.8,23.8,23.8,36.3,883.6,6.4,354.9,0
2015,7,1,19,0,0.0,0.0,0.0,21.3,21.3,39.2,883.9,4.2,11.7,0
2015,7,1,20,0,0.0,0.0,0.0,18.8,18.8,45.1,884.2,3.3,26.1,0
2015,7,1,21,0,0.0,0.0,0.0,16.5,16.5,53.8,884.5,3.0,32.1,0
2015,7,1,22,0,0.0,0.0,0.0,14.5,14.5,64.4,884.9,2.4,25.4,0
2015,7,1,23,0,0.0,0.0,0.0,12.9,12.9,76.3,885.2,2.4,2.1,0
2015,7,2,0,0,0.0,0.0,0.0,11.8,11.8,69.9,885.7,1.3,31.6,0
2015,7,2,1,0,0.0,0.0,0.0,10.6,10.6,71.9,885.6,1.4,34.3,0
2015,7,2,2,0,0.0,0.0,0.0,9.4,9.4,73.5,885.5,1.3,41.9,0
2015,7,2,3,0,0.0,0.0,0.0,8.4,8.4,75.1,885.5,1.2,58.3,0
2015,7,2,4,0,0.0,0.0,0.0,7.5,7.5,75.9,885.6,1.0,115.3,0
2015,7,2,5,0,0.0,0.0,0.0,6.8,6.8,75.9,885.7,0.7,163.4,0
2015,7,2,6,0,0.0,0.0,0.0,5.6,5.6,77.1,885.5,1.4,118.0,0
2015,7,2,7,0,0.0,0.0,0.0,4.6,4.6,70.0,885.5,1.1,155.5,0
2015,7,2,8,0,102.6,560.6,25.3,5.9,5.9,59.7,885.5,0.8,230.7,0
2015,7,2,9,0,309.2,809.4,37.2,8.9,8.9,47.6,885.5,0.8,281.0,0
2015,7,2,10,0,494.1,901.2,42.6,13.3,13.3,34.0,885.6,1.4,292.6,0
2015,7,2,11,0,632.8,944.1,45.4,18.6,18.6,19.7,885.7,2.1,295.6,0
2015,7,2,12,0,712.1,963.3,46.8,20.9,20.9,20.7,885.7,0.6,272.2,0
2015,7,2,13,0,725.5,966.4,47.0,23.1,23.1,18.7,885.3,1.8,303.2,0
2015,7,2,14,0,671.5,954.2,46.0,25.0,25.0,17.6,884.8,2.7,323.7,0
2015,7,2,15,0,554.9,922.1,43.7,25.7,25.7,18.1,884.7,3.9,339.3,0
2015,7,2,16,0,386.0,855.0,39.5,25.6,25.6,19.6,884.5,4.9,347.9,0
2015,7,2,17,0,183.5,696.4,31.3,25.0,25.0,22.1,884.1,5.6,354.0,0
2015,7,2,18,0,2.1,0.0,2.1,22.9,22.9,29.7,884.1,7.1,0.1,0
2015,7,2,19,0,0.0,0.0,0.0,20.6,20.6,31.7,884.4,5.5,15.2,0
2015,7,2,20,0,0.0,0.0,0.0,18.3,18.3,36.7,884.7,4.8,27.6,0
2015,7,2,21,0,0.0,0.0,0.0,16.3,16.3,46.3,885.0,4.3,31.0,0
2015,7,2,22,0,0.0,0.0,0.0,14.7,14.7,57.9,885.3,3.6,26.3,0
2015,7,2,23,0,0.0,0.0,0.0,13.5,13.5,70.9,885.6,3.3,9.7,0
2015,7,3,0,0,0.0,0.0,0.0,13.1,13.1,68.5,887.3,1.3,32.3,0
2015,7,3,1,0,0.0,0.0,0.0,12.3,12.3,71.1,887.2,1.2,30.5,0
2015,7,3,2,0,0.0,0.0,0.0,11.6,11.6,73.1,887.2,1.1,31.6,0
2015,7,3,3,0,0.0,0.0,0.0,11.1,11.1,75.4,887.3,1.0,74.7,0
2015,7,3,4,0,0.0,0.0,0.0,10.6,10.6,76.9,887.4,0.9,135.2,0
2015,7,3,5,0,0.0,0.0,0.0,10.2,10.2,77.6,887.6,0.7,154.9,0
2015,7,3,6,0,0.0,0.0,0.0,6.7,6.7,81.4,889.6,1.3,121.7,0
2015,7,3,7,0,0.0,0.0,0.0,5.9,5.9,74.6,890.0,1.0,126.3,0
2015,7,3,8,0,103.2,567.2,25.0,6.6,6.6,64.7,890.3,0.6,132.8,0
2015,7,3,9,0,152.7,24.9,144.3,9.6,9.6,49.5,889.6,0.4,153.5,0
2015,7,3,10,0,250.8,85.6,207.8,14.0,14.0,32.7,888.9,1.0,194.2,0
2015,7,3,11,0,340.6,139.2,253.9,19.4,19.4,15.3,888.2,1.8,232.9,0
2015,7,3,12,0,432.6,199.9,294.4,22.9,22.9,23.9,883.0,3.7,340.0,0
2015,7,3,13,0,729.6,972.0,46.3,25.1,25.1,22.2,881.9,4.4,339.9,0
2015,7,3,14,0,675.6,959.5,45.4,26.9,26.9,21.4,880.6,4.9,342.3,0
2015,7,3,15,0,558.6,927.6,43.2,27.5,27.5,20.2,881.1,5.4,347.8,0
2015,7,3,16,0,389.1,860.4,39.2,27.6,27.6,20.1,881.5,5.7,352.8,0
2015,7,3,17,0,185.8,702.9,31.2,26.9,26.9,21.0,881.7,5.8,357.6,0
2015,7,3,18,0,2.5,0.0,2.5,24.6,24.6,27.0,882.6,8.1,2.4,0
2015,7,3,19,0,0.0,0.0,0.0,22.1,22.1,27.7,883.0,6.2,17.4,0
2015,7,3,20,0,0.0,0.0,0.0,19.7,19.7,31.4,883.3,5.4,30.5,0
2015,7,3,21,0,0.0,0.0,0.0,17.5,17.5,40.6,883.9,5.1,33.7,0
2015,7,3,22,0,0.0,0.0,0.0,15.5,15.5,51.8,884.4,4.6,29.1,0
2015,7,3,23,0,0.0,0.0,0.0,14.0,14.0,64.4,884.8,4.4,15.1,0
2015,7,4,0,0,0.0,0.0,0.0,12.9,12.9,60.0,887.2,2.1,33.7,0
2015,7,4,1,0,0.0,0.0,0.0,11.8,11.8,61.9,887.2,2.3,32.7,0
2015,7,4,2,0,0.0,0.0,0.0,10.7,10.7,63.3,887.3,2.4,32.7,0
2015,7,4,3,0,0.0,0.0,0.0,9.7,9.7,64.8,887.1,2.1,35.9,0
2015,7,4,4,0,0.0,0.0,0.0,8.8,8.8,65.6,887.0,1.7,47.5,0
2015,7,4,5,0,0.0,0.0,0.0,8.0,8.0,65.5,886.9,1.3,129.2,0
2015,7,4,6,0,0.0,0.0,0.0,5.6,5.6,73.3,886.9,1.6,151.6,0
2015,7,4,7,0,0.0,0.0,0.0,4.6,4.6,66.5,886.7,1.3,153.0,0
2015,7,4,8,0,102.8,562.2,25.2,6.0,6.0,56.6,886.5,0.8,159.4,0
2015,7,4,9,0,310.1,811.3,37.2,9.1,9.1,44.0,886.2,0.6,176.9,0
2015,7,4,10,0,496.0,903.1,42.6,13.5,13.5,29.8,885.8,1.0,207.7,0
2015,7,4,11,0,635.5,946.4,45.6,19.0,19.0,15.0,885.5,1.7,238.6,0
2015,7,4,12,0,715.7,965.6,47.1,20.6,20.6,22.8,883.3,2.8,319.5,0
2015,7,4,13,0,729.3,968.5,47.3,22.7,22.7,21.7,882.3,3.9,325.4,0
2015,7,4,14,0,675.4,956.2,46.3,24.5,24.5,21.5,881.0,4.8,330.6,0
2015,7,4,15,0,558.6,924.0,43.9,25.4,25.4,20.7,881.6,5.3,336.3,0
2015,7,4,16,0,389.4,857.1,39.7,25.4,25.4,21.0,882.0,5.8,341.6,0
2015,7,4,17,0,186.4,699.7,31.5,24.8,24.8,22.3,882.2,6.1,346.6,0
2015,7,4,18,0,2.9,0.0,2.9,22.6,22.6,26.5,884.2,9.6,356.1,0
2015,7,4,19,0,0.0,0.0,0.0,20.4,20.4,27.9,884.6,7.6,6.4,0
2015,7,4,20,0,0.0,0.0,0.0,18.3,18.3,32.3,885.0,6.6,14.6,0
2015,7,4,21,0,0.0,0.0,0.0,16.5,16.5,40.8,885.3,6.1,17.7,0
2015,7,4,22,0,0.0,0.0,0.0,14.9,14.9,51.2,885.6,5.7,13.8,0
2015,7,4,23,0,0.0,0.0,0.0,13.8,13.8,63.0,885.9,5.8,2.8,0
