Latitude: 43.688000
Longitude: 5.756000
Elevation: 287.000000
Month, Chosen year
1,2007
2,2007
3,2011
4,2008
5,2007
6,2012
7,2007
8,2014
9,2014
10,2008
11,2009
12,2014
Date&Time (UTC),Dry bulb temperature (deg. C),Relative Humidity (%), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s), Wind direction (deg.),  Air pressure (Pa)
18/06/2012 06:00:00,21.07,60.87,320.00,597.14,100.00,322.90,1.18,147,98480
18/06/2012 07:00:00,23.81,51.27,501.00,696.88,128.00,323.05,0.80,141,98490
18/06/2012 08:00:00,26.56,41.67,671.00,768.69,145.00,323.20,0.41,135,98499
18/06/2012 09:00:00,27.51,40.22,817.00,830.66,148.00,323.48,1.12,96,98493
18/06/2012 10:00:00,28.46,38.78,919.00,859.25,154.00,323.77,1.83,56,98487
18/06/2012 11:00:00,29.40,37.33,970.00,873.29,155.00,324.05,2.54,16,98480
18/06/2012 12:00:00,29.20,36.78,973.00,886.94,147.00,323.78,2.94,20,98461
18/06/2012 13:00:00,29.00,36.23,916.00,871.61,145.00,323.52,3.35,24,98441
18/06/2012 14:00:00,28.80,35.68,810.00,840.18,141.00,323.25,3.75,28,98422
18/06/2012 15:00:00,27.37,40.94,663.00,789.72,132.00,323.48,3.07,35,98409
18/06/2012 16:00:00,25.94,46.19,487.00,700.05,122.00,323.72,2.38,42,98396
18/06/2012 17:00:00,24.52,51.45,300.00,562.85,101.00,323.95,1.70,48,98383
18/06/2012 18:00:00,22.40,56.88,128.00,382.63,59.00,324.05,1.58,349,98396
18/06/2012 19:00:00,20.28,62.32,0.00,0.00,0.00,324.15,1.46,290,98409
18/06/2012 20:00:00,18.16,67.75,0.00,-0.00,0.00,324.25,1.34,231,98422
18/06/2012 21:00:00,17.42,69.67,0.00,-0.00,0.00,324.93,1.63,239,98403
18/06/2012 22:00:00,16.67,71.60,0.00,-0.00,0.00,325.62,1.92,247,98383
18/06/2012 23:00:00,15.93,73.52,0.00,-0.00,0.00,326.30,2.21,255,98364
19/06/2012 00:00:00,15.68,71.86,0.00,-0.00,0.00,328.60,2.06,247,98354
19/06/2012 01:00:00,15.44,70.19,0.00,-0.00,0.00,330.90,1.90,239,98345
19/06/2012 02:00:00,15.19,68.53,0.00,-0.00,0.00,333.20,1.75,231,98335
19/06/2012 03:00:00,16.55,67.69,0.00,-0.00,0.00,333.88,1.65,240,98338
19/06/2012 04:00:00,17.90,66.84,0.00,0.00,0.00,334.57,1.54,249,98342
19/06/2012 05:00:00,19.26,66.00,117.00,205.33,77.00,335.25,1.43,259,98345
19/06/2012 06:00:00,21.46,58.00,300.00,480.97,123.00,335.93,1.31,265,98371
19/06/2012 07:00:00,23.66,50.01,498.00,684.31,132.00,336.62,1.20,271,98396
19/06/2012 08:00:00,25.86,42.01,668.00,755.91,151.00,337.30,1.08,277,98422
19/06/2012 09:00:00,26.67,40.85,809.00,801.09,164.00,338.67,1.43,312,98412
19/06/2012 10:00:00,27.48,39.68,914.00,844.76,162.00,340.03,1.77,348,98403
19/06/2012 11:00:00,28.29,38.52,846.00,538.95,343.00,341.40,2.12,23,98393
19/06/2012 12:00:00,28.32,38.57,453.00,33.28,422.00,341.17,2.49,43,98361
19/06/2012 13:00:00,28.34,38.62,378.00,14.69,365.00,340.93,2.86,64,98329
19/06/2012 14:00:00,28.36,38.67,806.00,825.83,148.00,340.70,3.23,85,98296
19/06/2012 15:00:00,27.45,42.93,466.00,213.96,322.00,340.88,2.95,94,98293
19/06/2012 16:00:00,26.53,47.20,492.00,723.96,114.00,341.07,2.67,102,98290
19/06/2012 17:00:00,25.62,51.46,297.00,541.82,105.00,341.25,2.39,111,98287
19/06/2012 18:00:00,24.38,53.67,134.00,452.64,52.00,341.05,1.77,126,98300
19/06/2012 19:00:00,23.15,55.88,0.00,0.00,0.00,340.85,1.16,140,98313
19/06/2012 20:00:00,21.92,58.09,0.00,-0.00,0.00,340.65,0.55,154,98325
19/06/2012 21:00:00,20.54,63.22,0.00,-0.00,0.00,340.37,0.50,178,98306
19/06/2012 22:00:00,19.15,68.34,0.00,-0.00,0.00,340.08,0.44,202,98287
19/06/2012 23:00:00,17.77,73.47,0.00,-0.00,0.00,339.80,0.39,226,98267
20/06/2012 00:00:00,17.03,74.34,0.00,-0.00,0.00,339.23,0.79,234,98242
20/06/2012 01:00:00,16.30,75.22,0.00,-0.00,0.00,338.67,1.19,241,98216
20/06/2012 02:00:00,15.57,76.09,0.00,-0.00,0.00,338.10,1.59,248,98190
20/06/2012 03:00:00,16.98,74.88,0.00,-0.00,0.00,338.73,1.44,257,98203
20/06/2012 04:00:00,18.40,73.67,0.00,0.00,0.00,339.37,1.30,266,98216
20/06/2012 05:00:00,19.81,72.46,129.00,288.16,73.00,340.00,1.16,274,98229
20/06/2012 06:00:00,22.20,63.25,137.00,13.60,132.00,341.47,1.36,273,98245
20/06/2012 07:00:00,24.58,54.05,394.00,295.66,236.00,342.93,1.55,272,98261
20/06/2012 08:00:00,26.97,44.84,297.00,20.48,283.00,344.40,1.75,270,98277
20/06/2012 09:00:00,27.54,43.59,281.00,2.48,279.00,347.77,2.12,285,98264
20/06/2012 10:00:00,28.11,42.34,686.00,297.74,421.00,351.13,2.49,301,98251
20/06/2012 11:00:00,28.68,41.09,280.00,0.00,280.00,354.50,2.86,316,98238
20/06/2012 12:00:00,28.29,41.59,688.00,247.95,457.00,359.12,3.00,311,98222
20/06/2012 13:00:00,27.89,42.09,528.00,100.54,439.00,363.73,3.14,306,98206
20/06/2012 14:00:00,27.49,42.59,119.00,0.00,119.00,368.35,3.28,300,98190
20/06/2012 15:00:00,26.78,46.20,161.00,0.00,161.00,365.65,3.32,294,98148
20/06/2012 16:00:00,26.07,49.80,298.00,105.20,243.00,362.95,3.37,288,98106
20/06/2012 17:00:00,25.37,53.41,279.00,433.69,125.00,360.25,3.41,282,98065
20/06/2012 18:00:00,24.28,55.64,83.00,71.47,70.00,358.68,2.80,276,98094
20/06/2012 19:00:00,23.19,57.86,0.00,0.00,0.00,357.12,2.19,270,98123
20/06/2012 20:00:00,22.10,60.09,0.00,-0.00,0.00,355.55,1.59,265,98152
20/06/2012 21:00:00,21.06,63.06,0.00,-0.00,0.00,355.28,1.68,256,98132
20/06/2012 22:00:00,20.01,66.04,0.00,-0.00,0.00,355.02,1.77,247,98113
20/06/2012 23:00:00,18.97,69.01,0.00,-0.00,0.00,354.75,1.86,239,98094
21/06/2012 00:00:00,18.54,73.36,0.00,-0.00,0.00,354.73,1.59,237,98077
21/06/2012 01:00:00,18.12,77.70,0.00,-0.00,0.00,354.72,1.32,235,98061
21/06/2012 02:00:00,17.70,82.05,0.00,-0.00,0.00,354.70,1.05,233,98045
21/06/2012 03:00:00,18.45,82.98,0.00,-0.00,0.00,356.32,1.32,235,98042
21/06/2012 04:00:00,19.19,83.91,0.00,0.00,0.00,357.93,1.60,238,98039
21/06/2012 05:00:00,19.94,84.84,106.00,144.49,78.00,359.55,1.88,240,98036
21/06/2012 06:00:00,22.16,74.84,228.00,174.40,164.00,361.18,2.23,247,98029
21/06/2012 07:00:00,24.37,64.85,45.00,0.00,45.00,362.82,2.57,254,98023
21/06/2012 08:00:00,26.59,54.85,209.00,0.00,209.00,364.45,2.92,260,98016
21/06/2012 09:00:00,27.62,51.58,390.00,36.05,361.00,362.67,2.79,268,97981
21/06/2012 10:00:00,28.65,48.31,326.00,3.37,323.00,360.88,2.66,276,97945
21/06/2012 11:00:00,29.68,45.04,588.00,125.37,471.00,359.10,2.52,284,97910
21/06/2012 12:00:00,29.61,43.89,683.00,240.40,459.00,360.22,2.78,281,97858
21/06/2012 13:00:00,29.54,42.75,898.00,813.08,178.00,361.33,3.03,277,97807
21/06/2012 14:00:00,29.47,41.60,803.00,812.39,155.00,362.45,3.28,274,97755
21/06/2012 15:00:00,28.60,45.98,655.00,749.10,150.00,360.73,3.35,272,97729
21/06/2012 16:00:00,27.73,50.37,496.00,737.45,110.00,359.02,3.42,269,97704
21/06/2012 17:00:00,26.86,54.75,296.00,525.64,109.00,357.30,3.49,267,97678
21/06/2012 18:00:00,25.47,59.42,124.00,334.11,63.00,355.65,2.79,228,97691
21/06/2012 19:00:00,24.08,64.09,0.00,0.00,0.00,354.00,2.08,189,97704
21/06/2012 20:00:00,22.69,68.76,0.00,-0.00,0.00,352.35,1.38,150,97717
21/06/2012 21:00:00,21.38,72.43,0.00,-0.00,0.00,351.13,1.66,145,97701
21/06/2012 22:00:00,20.08,76.10,0.00,-0.00,0.00,349.92,1.94,139,97684
21/06/2012 23:00:00,18.77,79.77,0.00,-0.00,0.00,348.70,2.22,134,97668
22/06/2012 00:00:00,18.12,81.57,0.00,-0.00,0.00,348.17,2.19,129,97668
22/06/2012 01:00:00,17.48,83.36,0.00,-0.00,0.00,347.63,2.17,125,97668
22/06/2012 02:00:00,16.84,85.16,0.00,-0.00,0.00,347.10,2.14,121,97668
22/06/2012 03:00:00,18.05,83.85,0.00,-0.00,0.00,346.82,1.72,112,97668
22/06/2012 04:00:00,19.27,82.54,0.00,0.00,0.00,346.53,1.30,103,97668
22/06/2012 05:00:00,20.48,81.23,134.00,346.87,67.00,346.25,0.88,95,97668
22/06/2012 06:00:00,22.80,72.92,313.00,565.04,106.00,346.37,1.28,82,97697
22/06/2012 07:00:00,25.12,64.62,496.00,684.43,131.00,346.48,1.68,70,97726
22/06/2012 08:00:00,27.45,56.31,669.00,767.63,145.00,346.60,2.08,58,97755
22/06/2012 09:00:00,28.15,53.12,816.00,829.45,149.00,348.70,2.44,56,97758
22/06/2012 10:00:00,28.85,49.93,922.00,873.42,145.00,350.80,2.79,53,97762
22/06/2012 11:00:00,29.54,46.74,955.00,827.30,183.00,352.90,3.14,51,97765
22/06/2012 12:00:00,29.13,48.57,958.00,841.34,174.00,353.40,3.51,52,97765
22/06/2012 13:00:00,28.72,50.39,917.00,871.58,145.00,353.90,3.87,54,97765
22/06/2012 14:00:00,28.31,52.22,816.00,855.88,133.00,354.40,4.23,56,97765
22/06/2012 15:00:00,27.54,54.91,666.00,790.08,133.00,355.52,4.48,64,97778
22/06/2012 16:00:00,26.77,57.61,492.00,713.77,118.00,356.63,4.72,72,97791
22/06/2012 17:00:00,26.01,60.30,304.00,575.28,99.00,357.75,4.97,81,97804
22/06/2012 18:00:00,24.69,61.98,128.00,365.80,61.00,359.03,4.79,95,97852
22/06/2012 19:00:00,23.38,63.67,0.00,0.00,0.00,360.32,4.62,109,97900
22/06/2012 20:00:00,22.07,65.35,0.00,-0.00,0.00,361.60,4.44,123,97949
22/06/2012 21:00:00,21.30,67.70,0.00,-0.00,0.00,361.22,4.05,127,97987
22/06/2012 22:00:00,20.54,70.06,0.00,-0.00,0.00,360.83,3.65,131,98026
22/06/2012 23:00:00,19.77,72.41,0.00,-0.00,0.00,360.45,3.26,136,98065
23/06/2012 00:00:00,19.56,75.01,0.00,-0.00,0.00,359.87,3.14,137,98061
23/06/2012 01:00:00,19.36,77.61,0.00,-0.00,0.00,359.28,3.03,138,98058
23/06/2012 02:00:00,19.15,80.21,0.00,-0.00,0.00,358.70,2.92,139,98055
23/06/2012 03:00:00,19.27,78.78,0.00,-0.00,0.00,356.57,2.91,140,98097
23/06/2012 04:00:00,19.38,77.36,0.00,0.00,0.00,354.43,2.91,141,98139
23/06/2012 05:00:00,19.50,75.93,136.00,363.74,66.00,352.30,2.90,142,98180
23/06/2012 06:00:00,21.25,68.01,317.00,596.20,99.00,349.47,3.44,140,98222
23/06/2012 07:00:00,22.99,60.10,498.00,694.64,128.00,346.63,3.99,139,98264
23/06/2012 08:00:00,24.74,52.18,665.00,753.59,151.00,343.80,4.54,138,98306
23/06/2012 09:00:00,25.80,44.96,815.00,829.89,148.00,341.42,4.95,135,98316
23/06/2012 10:00:00,26.86,37.73,922.00,873.70,145.00,339.03,5.36,132,98325
23/06/2012 11:00:00,27.92,30.51,970.00,872.43,156.00,336.65,5.77,128,98335
23/06/2012 12:00:00,28.11,28.73,968.00,871.36,156.00,334.75,6.06,125,98325
23/06/2012 13:00:00,28.30,26.94,917.00,872.53,144.00,332.85,6.34,122,98316
23/06/2012 14:00:00,28.49,25.16,812.00,840.51,141.00,330.95,6.63,118,98306
23/06/2012 15:00:00,27.48,27.48,666.00,791.07,132.00,331.75,6.17,118,98313
23/06/2012 16:00:00,26.46,29.80,493.00,713.11,119.00,332.55,5.70,118,98319
23/06/2012 17:00:00,25.45,32.12,308.00,596.87,95.00,333.35,5.23,118,98325
23/06/2012 18:00:00,23.80,34.40,133.00,408.36,58.00,335.48,4.59,121,98374
23/06/2012 19:00:00,22.16,36.69,0.00,0.00,0.00,337.62,3.95,123,98422
23/06/2012 20:00:00,20.52,38.97,0.00,-0.00,0.00,339.75,3.31,126,98470
23/06/2012 21:00:00,19.75,41.48,0.00,-0.00,0.00,340.72,2.93,128,98487
23/06/2012 22:00:00,18.97,43.99,0.00,-0.00,0.00,341.68,2.55,130,98503
23/06/2012 23:00:00,18.20,46.50,0.00,-0.00,0.00,342.65,2.17,133,98519
24/06/2012 00:00:00,17.62,49.72,0.00,-0.00,0.00,341.98,2.20,134,98509
24/06/2012 01:00:00,17.05,52.94,0.00,-0.00,0.00,341.32,2.24,136,98499
24/06/2012 02:00:00,16.47,56.16,0.00,-0.00,0.00,340.65,2.28,137,98490
24/06/2012 03:00:00,17.03,56.36,0.00,-0.00,0.00,338.72,2.51,138,98506
24/06/2012 04:00:00,17.60,56.57,0.00,0.00,0.00,336.78,2.74,138,98522
24/06/2012 05:00:00,18.16,56.77,139.00,406.97,61.00,334.85,2.97,139,98538
24/06/2012 06:00:00,20.41,49.41,318.00,605.67,97.00,333.85,3.45,138,98548
24/06/2012 07:00:00,22.65,42.06,497.00,695.56,127.00,332.85,3.94,136,98557
24/06/2012 08:00:00,24.90,34.70,668.00,767.47,145.00,331.85,4.43,135,98567
24/06/2012 09:00:00,26.09,31.57,818.00,844.08,140.00,332.10,4.78,130,98551
24/06/2012 10:00:00,27.29,28.43,921.00,874.02,144.00,332.35,5.14,126,98535
24/06/2012 11:00:00,28.48,25.30,969.00,872.59,155.00,332.60,5.49,121,98519
24/06/2012 12:00:00,28.80,24.50,963.00,856.35,165.00,334.48,5.62,117,98503
24/06/2012 13:00:00,29.11,23.69,908.00,841.92,162.00,336.37,5.76,112,98487
24/06/2012 14:00:00,29.42,22.89,808.00,826.46,148.00,338.25,5.89,107,98470
24/06/2012 15:00:00,28.45,26.41,670.00,803.97,127.00,339.38,5.58,106,98464
24/06/2012 16:00:00,27.47,29.93,493.00,714.45,118.00,340.52,5.26,104,98458
24/06/2012 17:00:00,26.50,33.45,282.00,436.60,126.00,341.65,4.95,103,98451
24/06/2012 18:00:00,24.62,36.97,116.00,255.32,69.00,342.65,4.16,105,98480
24/06/2012 19:00:00,22.75,40.50,0.00,0.00,0.00,343.65,3.36,107,98509
24/06/2012 20:00:00,20.87,44.02,0.00,-0.00,0.00,344.65,2.57,109,98538
24/06/2012 21:00:00,20.06,45.97,0.00,-0.00,0.00,345.63,2.36,112,98535
24/06/2012 22:00:00,19.25,47.93,0.00,-0.00,0.00,346.62,2.15,116,98532
24/06/2012 23:00:00,18.44,49.88,0.00,-0.00,0.00,347.60,1.94,119,98528
25/06/2012 00:00:00,17.93,50.97,0.00,-0.00,0.00,348.70,1.85,124,98525
25/06/2012 01:00:00,17.42,52.05,0.00,-0.00,0.00,349.80,1.75,130,98522
25/06/2012 02:00:00,16.91,53.14,0.00,-0.00,0.00,350.90,1.66,135,98519
25/06/2012 03:00:00,17.74,54.54,0.00,-0.00,0.00,350.75,1.82,137,98509
25/06/2012 04:00:00,18.58,55.95,0.00,0.00,0.00,350.60,1.98,140,98499
25/06/2012 05:00:00,19.41,57.35,136.00,377.36,64.00,350.45,2.14,142,98490
25/06/2012 06:00:00,21.91,49.88,315.00,593.32,99.00,349.97,2.53,138,98493
25/06/2012 07:00:00,24.40,42.42,494.00,681.50,132.00,349.48,2.93,135,98496
25/06/2012 08:00:00,26.90,34.95,660.00,740.30,156.00,349.00,3.32,131,98499
25/06/2012 09:00:00,27.80,33.05,806.00,799.78,164.00,348.65,3.73,123,98467
25/06/2012 10:00:00,28.71,31.15,902.00,813.62,179.00,348.30,4.13,115,98435
25/06/2012 11:00:00,29.61,29.25,979.00,902.81,137.00,347.95,4.54,108,98403
25/06/2012 12:00:00,29.82,29.69,779.00,401.37,405.00,347.33,5.09,104,98367
25/06/2012 13:00:00,30.02,30.14,843.00,650.00,267.00,346.72,5.63,100,98332
25/06/2012 14:00:00,30.22,30.58,759.00,664.75,228.00,346.10,6.18,96,98296
25/06/2012 15:00:00,29.41,32.88,520.00,324.11,301.00,346.42,6.13,97,98267
25/06/2012 16:00:00,28.60,35.17,415.00,388.40,211.00,346.73,6.09,98,98238
25/06/2012 17:00:00,27.79,37.47,304.00,564.77,102.00,347.05,6.04,98,98209
25/06/2012 18:00:00,26.34,38.85,124.00,319.93,65.00,347.03,5.39,103,98216
25/06/2012 19:00:00,24.89,40.24,0.00,0.00,0.00,347.02,4.74,108,98222
25/06/2012 20:00:00,23.44,41.62,0.00,-0.00,0.00,347.00,4.10,113,98229
25/06/2012 21:00:00,22.78,43.81,0.00,-0.00,0.00,346.97,4.24,118,98226
25/06/2012 22:00:00,22.12,45.99,0.00,-0.00,0.00,346.93,4.39,123,98222
25/06/2012 23:00:00,21.46,48.18,0.00,-0.00,0.00,346.90,4.54,128,98219
26/06/2012 00:00:00,21.06,51.00,0.00,-0.00,0.00,344.88,4.55,129,98187
26/06/2012 01:00:00,20.67,53.81,0.00,-0.00,0.00,342.87,4.56,130,98155
26/06/2012 02:00:00,20.28,56.63,0.00,-0.00,0.00,340.85,4.57,130,98123
26/06/2012 03:00:00,20.82,57.24,0.00,-0.00,0.00,339.67,4.92,131,98129
26/06/2012 04:00:00,21.37,57.84,0.00,0.00,0.00,338.48,5.27,132,98135
26/06/2012 05:00:00,21.91,58.45,103.00,142.21,76.00,337.30,5.63,133,98142
26/06/2012 06:00:00,23.47,56.68,266.00,327.68,147.00,339.67,6.46,133,98135
26/06/2012 07:00:00,25.03,54.90,462.00,546.79,172.00,342.03,7.30,132,98129
26/06/2012 08:00:00,26.59,53.13,632.00,638.14,198.00,344.40,8.14,132,98123
26/06/2012 09:00:00,27.36,50.36,738.00,592.16,263.00,348.07,8.32,129,98097
26/06/2012 10:00:00,28.13,47.60,892.00,784.73,195.00,351.73,8.50,127,98071
26/06/2012 11:00:00,28.90,44.83,978.00,903.05,136.00,355.40,8.68,125,98045
26/06/2012 12:00:00,29.13,44.18,948.00,812.48,191.00,357.18,8.67,123,98019
26/06/2012 13:00:00,29.36,43.52,917.00,872.26,144.00,358.97,8.67,122,97994
26/06/2012 14:00:00,29.59,42.87,809.00,827.32,148.00,360.75,8.66,121,97968
26/06/2012 15:00:00,28.52,45.16,670.00,804.80,126.00,360.92,8.45,122,97978
26/06/2012 16:00:00,27.45,47.45,494.00,713.57,119.00,361.08,8.24,124,97987
26/06/2012 17:00:00,26.38,49.74,317.00,650.91,84.00,361.25,8.03,126,97997
26/06/2012 18:00:00,24.93,52.69,125.00,319.49,66.00,360.65,7.34,130,98058
26/06/2012 19:00:00,23.48,55.65,0.00,0.00,0.00,360.05,6.66,134,98119
26/06/2012 20:00:00,22.03,58.60,0.00,-0.00,0.00,359.45,5.97,138,98180
26/06/2012 21:00:00,21.47,59.77,0.00,-0.00,0.00,357.58,5.92,140,98193
26/06/2012 22:00:00,20.91,60.95,0.00,-0.00,0.00,355.72,5.87,143,98206
26/06/2012 23:00:00,20.35,62.12,0.00,-0.00,0.00,353.85,5.82,145,98219
27/06/2012 00:00:00,20.10,64.59,0.00,-0.00,0.00,352.52,5.49,144,98200
27/06/2012 01:00:00,19.85,67.06,0.00,-0.00,0.00,351.18,5.17,143,98180
27/06/2012 02:00:00,19.60,69.53,0.00,-0.00,0.00,349.85,4.84,142,98161
27/06/2012 03:00:00,20.13,69.08,0.00,-0.00,0.00,348.58,5.09,144,98206
27/06/2012 04:00:00,20.67,68.64,0.00,0.00,0.00,347.32,5.34,146,98251
27/06/2012 05:00:00,21.20,68.19,137.00,402.43,61.00,346.05,5.59,148,98296
27/06/2012 06:00:00,23.13,62.63,315.00,601.89,97.00,345.45,5.83,148,98303
27/06/2012 07:00:00,25.06,57.07,494.00,693.12,127.00,344.85,6.08,148,98309
27/06/2012 08:00:00,27.00,51.51,662.00,753.67,150.00,344.25,6.33,148,98316
27/06/2012 09:00:00,28.12,48.81,808.00,814.69,155.00,343.73,6.47,141,98309
27/06/2012 10:00:00,29.24,46.12,915.00,858.35,153.00,343.22,6.62,134,98303
27/06/2012 11:00:00,30.35,43.42,968.00,872.22,155.00,342.70,6.76,127,98296
27/06/2012 12:00:00,30.52,42.41,968.00,871.65,156.00,344.97,6.95,124,98267
27/06/2012 13:00:00,30.69,41.40,917.00,872.27,144.00,347.23,7.14,122,98238
27/06/2012 14:00:00,30.85,40.39,813.00,840.98,141.00,349.50,7.32,119,98209
27/06/2012 15:00:00,29.91,43.11,667.00,791.27,132.00,351.68,7.26,122,98209
27/06/2012 16:00:00,28.97,45.84,494.00,715.18,118.00,353.87,7.20,125,98209
27/06/2012 17:00:00,28.03,48.56,306.00,577.93,99.00,356.05,7.13,129,98209
27/06/2012 18:00:00,26.58,51.78,132.00,394.95,59.00,358.30,6.12,135,98245
27/06/2012 19:00:00,25.14,55.01,0.00,0.00,0.00,360.55,5.12,141,98280
27/06/2012 20:00:00,23.69,58.23,0.00,-0.00,0.00,362.80,4.11,147,98316
27/06/2012 21:00:00,22.94,60.82,0.00,-0.00,0.00,363.43,3.32,152,98325
27/06/2012 22:00:00,22.20,63.42,0.00,-0.00,0.00,364.07,2.53,157,98335
27/06/2012 23:00:00,21.45,66.01,0.00,-0.00,0.00,364.70,1.74,162,98345
28/06/2012 00:00:00,21.06,68.33,0.00,-0.00,0.00,363.40,1.72,165,98335
28/06/2012 01:00:00,20.68,70.65,0.00,-0.00,0.00,362.10,1.70,168,98325
28/06/2012 02:00:00,20.29,72.97,0.00,-0.00,0.00,360.80,1.68,171,98316
28/06/2012 03:00:00,20.83,73.54,0.00,-0.00,0.00,359.47,1.69,176,98335
28/06/2012 04:00:00,21.38,74.11,0.00,0.00,0.00,358.13,1.70,181,98354
28/06/2012 05:00:00,21.92,74.68,135.00,394.10,61.00,356.80,1.71,186,98374
28/06/2012 06:00:00,23.80,69.68,312.00,592.53,98.00,356.40,1.74,196,98383
28/06/2012 07:00:00,25.68,64.68,493.00,692.45,127.00,356.00,1.77,205,98393
28/06/2012 08:00:00,27.57,59.68,664.00,766.36,144.00,355.60,1.79,214,98403
28/06/2012 09:00:00,28.57,57.81,811.00,827.84,148.00,355.85,1.85,238,98393
28/06/2012 10:00:00,29.58,55.94,924.00,888.14,136.00,356.10,1.91,262,98383
28/06/2012 11:00:00,30.58,54.07,963.00,856.44,165.00,356.35,1.97,287,98374
28/06/2012 12:00:00,30.70,53.09,967.00,871.82,155.00,355.08,1.91,324,98322
28/06/2012 13:00:00,30.82,52.11,904.00,827.18,171.00,353.82,1.85,1,98271
28/06/2012 14:00:00,30.94,51.13,697.00,489.29,306.00,352.55,1.79,38,98219
28/06/2012 15:00:00,29.93,54.07,555.00,411.09,277.00,352.10,2.18,38,98203
28/06/2012 16:00:00,28.92,57.02,457.00,541.93,172.00,351.65,2.57,39,98187
28/06/2012 17:00:00,27.92,59.96,283.00,435.38,127.00,351.20,2.97,39,98171
28/06/2012 18:00:00,25.77,67.31,122.00,297.44,67.00,349.95,2.49,20,98180
28/06/2012 19:00:00,23.62,74.66,0.00,0.00,0.00,348.70,2.02,2,98190
28/06/2012 20:00:00,21.47,82.01,0.00,-0.00,0.00,347.45,1.54,343,98200
28/06/2012 21:00:00,20.76,84.74,0.00,-0.00,0.00,347.22,1.29,311,98187
28/06/2012 22:00:00,20.05,87.48,0.00,-0.00,0.00,346.98,1.04,279,98174
28/06/2012 23:00:00,19.34,90.21,0.00,-0.00,0.00,346.75,0.79,247,98161
29/06/2012 00:00:00,18.88,91.21,0.00,-0.00,0.00,346.42,1.02,260,98116
29/06/2012 01:00:00,18.43,92.22,0.00,-0.00,0.00,346.08,1.26,273,98071
29/06/2012 02:00:00,17.98,93.22,0.00,-0.00,0.00,345.75,1.49,286,98026
29/06/2012 03:00:00,19.11,90.63,0.00,-0.00,0.00,346.08,1.58,292,98029
29/06/2012 04:00:00,20.25,88.04,0.00,0.00,0.00,346.42,1.67,299,98032
29/06/2012 05:00:00,21.38,85.45,111.00,198.27,74.00,346.75,1.77,305,98036
29/06/2012 06:00:00,23.23,77.69,268.00,349.93,142.00,347.50,2.64,314,98045
29/06/2012 07:00:00,25.08,69.94,354.00,206.61,245.00,348.25,3.51,323,98055
29/06/2012 08:00:00,26.93,62.18,615.00,590.25,215.00,349.00,4.39,332,98065
29/06/2012 09:00:00,27.61,59.11,786.00,743.59,191.00,349.08,4.61,338,98058
29/06/2012 10:00:00,28.30,56.04,900.00,813.12,179.00,349.17,4.84,343,98052
29/06/2012 11:00:00,28.98,52.97,948.00,811.70,192.00,349.25,5.06,349,98045
29/06/2012 12:00:00,28.85,52.86,952.00,826.93,182.00,351.75,5.07,346,98029
29/06/2012 13:00:00,28.71,52.74,899.00,812.60,179.00,354.25,5.08,343,98013
29/06/2012 14:00:00,28.57,52.63,796.00,784.61,169.00,356.75,5.09,341,97997
29/06/2012 15:00:00,27.49,55.57,644.00,699.39,171.00,356.32,4.86,337,97978
29/06/2012 16:00:00,26.41,58.51,469.00,596.99,155.00,355.88,4.64,333,97958
29/06/2012 17:00:00,25.34,61.45,286.00,454.84,123.00,355.45,4.41,330,97939
29/06/2012 18:00:00,23.56,66.66,115.00,243.37,70.00,353.17,3.60,319,97965
29/06/2012 19:00:00,21.78,71.87,0.00,0.00,0.00,350.88,2.78,309,97990
29/06/2012 20:00:00,20.00,77.08,0.00,-0.00,0.00,348.60,1.96,299,98016
29/06/2012 21:00:00,19.61,80.71,0.00,-0.00,0.00,348.08,1.98,297,98010
29/06/2012 22:00:00,19.22,84.33,0.00,-0.00,0.00,347.57,2.00,294,98003
29/06/2012 23:00:00,18.83,87.96,0.00,-0.00,0.00,347.05,2.03,291,97997
30/06/2012 00:00:00,18.51,89.34,0.00,-0.00,0.00,345.58,2.06,289,97978
30/06/2012 01:00:00,18.20,90.71,0.00,-0.00,0.00,344.12,2.08,288,97958
30/06/2012 02:00:00,17.89,92.09,0.00,-0.00,0.00,342.65,2.11,286,97939
30/06/2012 03:00:00,19.00,87.82,0.00,-0.00,0.00,342.25,2.46,287,97942
30/06/2012 04:00:00,20.10,83.56,0.00,0.00,0.00,341.85,2.82,288,97945
30/06/2012 05:00:00,21.21,79.29,100.00,140.25,74.00,341.45,3.17,288,97949
30/06/2012 06:00:00,23.27,68.86,276.00,395.63,134.00,342.28,3.83,291,97971
30/06/2012 07:00:00,25.33,58.42,456.00,533.69,175.00,343.12,4.48,294,97994
30/06/2012 08:00:00,27.39,47.99,621.00,613.21,206.00,343.95,5.13,298,98016
30/06/2012 09:00:00,28.05,46.17,768.00,690.50,216.00,345.35,5.38,300,98013
30/06/2012 10:00:00,28.71,44.34,894.00,798.99,186.00,346.75,5.64,302,98010
30/06/2012 11:00:00,29.37,42.52,947.00,812.06,191.00,348.15,5.89,305,98007
30/06/2012 12:00:00,29.26,42.27,942.00,797.09,200.00,350.32,6.06,304,97997
30/06/2012 13:00:00,29.15,42.01,894.00,798.06,187.00,352.48,6.23,304,97987
